suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
COPS,polygon,10,ExaModels,10,16,50,140,5.0e-8,1.4e-7,7.0e-8,1.9e-7,4.1e-7,1.2e-7,2.1e-7,2.2e-7,6.59e-6,0,0.0
COPS,polygon,100,ExaModels,100,1276,5000,12740,2.8e-7,8.66e-6,5.1e-7,1.834e-5,3.582e-5,1.06e-6,1.863e-5,1.94e-5,3.817e-5,0,0.0
COPS,polygon,800,ExaModels,800,80201,320000,801990,2.08e-6,0.000575532,3.95e-6,0.001284276,0.00232139,8.43e-6,0.001224846,0.001274576,0.003288705,0,0.0
COPS,robot,2,ExaModels,28,24,84,134,2.0e-8,1.7e-7,2.0e-8,2.4e-7,4.2e-7,2.0e-8,2.7e-7,2.7e-7,2.524e-5,0,0.0
COPS,robot,150,ExaModels,1360,912,5412,10050,2.0e-8,4.64e-6,1.1e-7,1.466e-5,3.007e-5,1.0e-7,1.496e-5,1.527e-5,5.585e-5,0,0.0
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,2.0e-8,0.000458642,9.98e-6,0.001476587,0.003076194,9.34e-6,0.001502607,0.001534887,0.003901178,0,0.0
COPS,rocket,2,ExaModels,13,10,42,118,2.0e-8,1.1e-7,2.0e-8,1.2e-7,2.9e-7,2.0e-8,1.5e-7,1.4e-7,2.52e-5,0,0.0
COPS,rocket,200,ExaModels,805,604,3804,11800,2.0e-8,3.68e-6,7.0e-8,9.24e-6,2.837e-5,6.0e-8,9.48e-6,9.35e-6,4.722e-5,0,0.0
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,2.0e-8,0.000309281,4.22e-6,0.000818353,0.002467611,4.21e-6,0.000810054,0.000803604,0.00212406,0,0.0
COPS,steering,5,ExaModels,31,28,108,120,2.0e-8,1.6e-7,2.0e-8,2.3e-7,3.0e-7,2.0e-8,2.8e-7,3.0e-7,9.0e-6,0,0.0
COPS,steering,400,ExaModels,2006,1608,8008,9600,2.0e-8,6.44e-6,1.5e-7,1.66e-5,2.22e-5,1.4e-7,1.772e-5,1.878e-5,6.293e-5,0,0.0
