suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
COPS,robot,150,ExaModels,1360,912,5412,10050,5.3214e-5,0.000421315,4.7763e-5,0.000354711,0.000372814,6.2365e-5,0.00039417,0.000389009,0.007384552
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,5.4889e-5,0.00041765,4.8368e-5,0.000356363,0.000378141,6.2343e-5,0.000406542,0.000404897,0.020952341
COPS,rocket,2,ExaModels,13,10,42,118,5.2327e-5,8.7777e-5,4.7362e-5,0.000103593,0.000120093,6.125e-5,0.000129183,0.000130013,0.004445771
COPS,rocket,200,ExaModels,805,604,3804,11800,6.2558e-5,0.000102307,4.7822e-5,0.00010361,0.000119101,6.2928e-5,0.000130237,0.000131793,0.00604768
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,6.1871e-5,0.000102282,5.5428e-5,0.000120077,0.000137469,6.7259e-5,0.00014327,0.000152141,0.015453651
COPS,steering,5,ExaModels,31,28,108,120,5.2096e-5,8.9261e-5,4.7783e-5,0.000106948,0.000121899,6.1454e-5,0.000132466,0.000133904,0.004566045
COPS,steering,400,ExaModels,2006,1608,8008,9600,5.469e-5,8.9441e-5,4.773e-5,0.000107144,0.000138872,6.6207e-5,0.000135597,0.000135995,0.005574062
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,5.5456e-5,8.9716e-5,4.7764e-5,0.000107774,0.000122305,6.22e-5,0.000138993,0.000136834,0.025746322
COPS,torsion,"(5, 5)",ExaModels,49,49,49,360,0.000133521,1.1998e-5,8.9868e-5,2.8339e-5,8.1284e-5,0.000105382,4.7902e-5,4.8423e-5,0.003943764
COPS,torsion,"(35, 35)",ExaModels,1369,1369,1369,12960,0.000161247,1.4243e-5,0.000104354,2.8458e-5,9.3371e-5,0.000121376,5.5772e-5,5.6268e-5,0.005863501
COPS,torsion,"(320, 320)",ExaModels,103684,103684,103684,1030410,0.00016168,1.4251e-5,9.8028e-5,2.4296e-5,8.1883e-5,0.00010658,5.6036e-5,5.6454e-5,0.023818681
OPF-polar,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,28,103,141,5.8485e-5,0.000348463,5.5189e-5,0.000306544,0.000336563,NaN,NaN,NaN,0.005541795
OPF-polar,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,53,201,279,5.623e-5,0.000320025,4.7627e-5,0.000280291,0.000308463,NaN,NaN,NaN,0.005614683
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,169,639,913,6.4426e-5,0.000332728,5.5701e-5,0.000310426,0.000336063,NaN,NaN,NaN,0.005284539
OPF-polar,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,315,1255,1753,6.2068e-5,0.000351184,5.5411e-5,0.000307335,0.00033668,NaN,NaN,NaN,0.005869109
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,348,1303,1870,6.0904e-5,0.000350962,5.6154e-5,0.000305875,0.000337173,NaN,NaN,NaN,0.005698294
OPF-polar,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,348,1303,1870,6.0651e-5,0.000353736,5.553e-5,0.000310022,0.00033787,NaN,NaN,NaN,0.005692459
OPF-polar,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,401,1479,2112,6.0998e-5,0.000352865,5.5605e-5,0.000307567,0.000336741,NaN,NaN,NaN,0.005726267
OPF-polar,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,675,2529,3641,6.1319e-5,0.000320365,4.7904e-5,0.000280452,0.000305355,NaN,NaN,NaN,0.006240209
OPF-polar,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,737,2807,4015,5.5626e-5,0.000322059,4.8033e-5,0.000280743,0.000333767,NaN,NaN,NaN,0.005865809
OPF-polar,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,987,3945,5525,6.3681e-5,0.000350029,5.6166e-5,0.000310389,0.000340954,NaN,NaN,NaN,0.006724632
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1649,6503,9430,6.1454e-5,0.000352473,5.5514e-5,0.000309272,0.000336859,NaN,NaN,NaN,0.006766782
OPF-polar,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1539,5925,8474,6.3112e-5,0.000349251,5.5462e-5,0.000314106,0.000333421,NaN,NaN,NaN,0.006864252
OPF-polar,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2313,8869,12832,6.2092e-5,0.000351136,5.5632e-5,0.000308995,0.000328991,NaN,NaN,NaN,0.007148187
OPF-polar,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2200,8307,11959,6.2422e-5,0.000349641,5.5627e-5,0.000309813,0.000336228,NaN,NaN,NaN,0.007173712
OPF-polar,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2397,9045,13013,6.2605e-5,0.0003509,5.5505e-5,0.000308225,0.00033421,NaN,NaN,NaN,0.007256
OPF-polar,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2116,7827,11218,6.2366e-5,0.000352815,5.5887e-5,0.000308795,0.000333754,NaN,NaN,NaN,0.007263243
OPF-polar,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3617,14207,20335,6.3891e-5,0.000349306,5.5483e-5,0.000307441,0.000332038,NaN,NaN,NaN,0.007990474
OPF-polar,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3478,13069,18753,6.24e-5,0.00035411,5.5634e-5,0.000309783,0.000333314,NaN,NaN,NaN,0.007849015
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6097,23183,33203,6.4099e-5,0.000349768,5.5453e-5,0.000308534,0.000333701,NaN,NaN,NaN,0.009636529
OPF-polar,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,5979,21947,31455,6.3543e-5,0.000354032,5.562e-5,0.000309927,0.000333912,NaN,NaN,NaN,0.009464001
OPF-polar,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,7978,29171,41855,6.1873e-5,0.000350496,5.5311e-5,0.000310361,0.000333966,NaN,NaN,NaN,0.010529746
OPF-polar,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,16646,62959,90572,7.4226e-5,0.000353236,5.5596e-5,0.000309957,0.000333487,NaN,NaN,NaN,0.014042254
OPF-polar,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,23172,87917,126816,6.2359e-5,0.000351904,5.5638e-5,0.000311202,0.000340133,NaN,NaN,NaN,0.017133867
OPF-polar,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,21494,80287,115430,7.6806e-5,0.000353358,5.5641e-5,0.000310437,0.000332087,NaN,NaN,NaN,0.016865114
OPF-polar,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,22075,82515,118492,7.7056e-5,0.00035136,5.5907e-5,0.000311989,0.000331568,NaN,NaN,NaN,0.017258942
OPF-polar,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,29432,113467,164090,5.6535e-5,0.000322942,4.7868e-5,0.000280338,0.000303176,NaN,NaN,NaN,0.019451722
OPF-polar,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,25716,95467,137422,5.6825e-5,0.000319517,4.788e-5,0.00028425,0.000304785,NaN,NaN,NaN,0.018159002
OPF-polar,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,25039,92301,132517,6.6613e-5,0.000321384,4.7787e-5,0.00028085,0.000304209,NaN,NaN,NaN,0.017650366
OPF-polar,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,28356,104083,149578,6.6486e-5,0.00032796,4.7776e-5,0.000283628,0.000305349,NaN,NaN,NaN,0.019735771
OPF-polar,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,28358,103983,149529,5.6647e-5,0.000322999,4.7704e-5,0.000281622,0.00030357,NaN,NaN,NaN,0.0196618
OPF-polar,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,38196,146039,211278,5.6926e-5,0.000324767,4.7752e-5,0.000282057,0.000304144,NaN,NaN,NaN,0.022502632
OPF-polar,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,28642,105565,151431,6.6473e-5,0.000324411,4.7949e-5,0.000281725,0.000304868,NaN,NaN,NaN,0.019896094
