suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,device,hostname
OPF-rect,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,82805,329644,419331,3.8533e-5,0.00033144,3.7739e-5,0.000256486,0.000274834,NaN,NaN,NaN,0.039568461,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,102642,413994,528501,3.5881e-5,0.000333719,3.6223e-5,0.000254298,0.000275896,NaN,NaN,NaN,0.045413758,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,127089,520006,663752,5.3084e-5,0.000342465,3.5644e-5,0.00025471,0.000274933,NaN,NaN,NaN,0.059647354,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,140067,571906,730952,5.5581e-5,0.000343959,3.7478e-5,0.000258787,0.000276552,NaN,NaN,NaN,0.059392426,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,140179,567558,726344,3.5769e-5,0.000325143,3.5654e-5,0.000251064,0.000276105,NaN,NaN,NaN,0.057556436,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,122352,486210,616125,5.2811e-5,0.000320537,3.5814e-5,0.000253599,0.000274586,NaN,NaN,NaN,0.05684905,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,149645,606916,776313,3.8479e-5,0.000351765,3.8118e-5,0.000256719,0.000275739,NaN,NaN,NaN,0.062266648,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,161354,658324,843138,5.3803e-5,0.000334586,3.6743e-5,0.000257035,0.00027895,NaN,NaN,NaN,0.065854743,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,184247,745084,945663,5.3219e-5,0.000334104,3.5908e-5,0.000255757,0.000280813,NaN,NaN,NaN,0.084302936,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,301135,1228884,1574954,5.6093e-5,0.000340934,3.7894e-5,0.00028316,0.00034804,NaN,NaN,NaN,0.118487933,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,295676,1195874,1527131,5.338e-5,0.00034384,3.579e-5,0.000278729,0.000344661,NaN,NaN,NaN,0.123242908,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,338105,1360080,1736650,5.4022e-5,0.000338447,3.5783e-5,0.000307024,0.000370277,NaN,NaN,NaN,0.138115519,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,337752,1319630,1670035,5.4071e-5,0.000334312,3.5754e-5,0.000299879,0.00036189,NaN,NaN,NaN,0.147097444,CUDA-Quadro GV100,shin-compute-001
OPF-rect,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1117540,4516896,5770274,5.3867e-5,0.000685718,3.6449e-5,0.00085177,0.001149433,NaN,NaN,NaN,0.479278978,CUDA-Quadro GV100,shin-compute-001
LV,rosenrock,20,ExaModels,20,18,54,165,5.6056e-5,3.1568e-5,6.7582e-5,4.7479e-5,6.996e-5,8.9163e-5,7.7777e-5,7.4986e-5,0.003696147,AMDGPU-AMD Radeon VII,shin-compute-002
LV,rosenrock,2000,ExaModels,2000,1998,5994,17985,6.5641e-5,3.264e-5,6.8459e-5,5.1378e-5,8.3331e-5,0.000120815,7.634e-5,7.6064e-5,0.005454758,AMDGPU-AMD Radeon VII,shin-compute-002
LV,rosenrock,200000,ExaModels,200000,199998,599994,1799985,0.000111052,5.3982e-5,0.000103361,0.000119151,0.000436155,0.000805314,0.000228806,0.000230113,0.031883475,AMDGPU-AMD Radeon VII,shin-compute-002
LV,wood,20,ExaModels,20,13,39,102,5.4812e-5,5.5304e-5,6.7172e-5,5.5342e-5,7.1574e-5,8.6601e-5,8.5079e-5,8.5016e-5,0.003647187,AMDGPU-AMD Radeon VII,shin-compute-002
LV,wood,2000,ExaModels,2000,1993,5979,12972,6.7814e-5,5.5782e-5,7.1218e-5,5.7997e-5,7.6448e-5,0.00011435,8.9315e-5,9.0286e-5,0.005075717,AMDGPU-AMD Radeon VII,shin-compute-002
LV,wood,200000,ExaModels,200000,199993,599979,1299972,9.7258e-5,6.626e-5,0.000135895,7.9276e-5,0.000214022,0.000608664,0.000176405,0.000176364,0.030022746,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_powell,20,ExaModels,20,2,4,79,5.3561e-5,3.9368e-5,6.5653e-5,5.4436e-5,7.158e-5,8.7106e-5,8.3611e-5,8.2988e-5,0.003241468,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_powell,2000,ExaModels,2000,2,4,7999,7.0718e-5,3.9967e-5,6.9981e-5,5.478e-5,8.0664e-5,0.000107589,8.4182e-5,8.3727e-5,0.00377935,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_powell,200000,ExaModels,200000,2,4,799999,0.00010773,3.9141e-5,0.000126105,5.482e-5,0.000184862,0.000537961,8.4108e-5,8.5038e-5,0.008493643,AMDGPU-AMD Radeon VII,shin-compute-002
LV,cragg_levy,20,ExaModels,20,18,54,135,5.819e-5,2.9504e-5,6.6066e-5,4.0397e-5,5.8866e-5,8.8814e-5,6.86e-5,6.7748e-5,0.003577628,AMDGPU-AMD Radeon VII,shin-compute-002
LV,cragg_levy,2000,ExaModels,2000,1998,5994,14985,0.000108979,2.9185e-5,7.8979e-5,4.3595e-5,8.4469e-5,0.000134507,7.4584e-5,7.4249e-5,0.004908396,AMDGPU-AMD Radeon VII,shin-compute-002
LV,cragg_levy,200000,ExaModels,200000,199998,599994,1499985,0.000129748,3.4476e-5,0.000136468,8.3322e-5,0.000326962,0.000814224,0.000187809,0.000188792,0.028989294,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_tridiagonal,20,ExaModels,20,16,80,194,7.0328e-5,2.8759e-5,8.4789e-5,4.3228e-5,7.6114e-5,0.000107643,6.9183e-5,6.9037e-5,0.0037446,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_tridiagonal,2000,ExaModels,2000,1996,9980,21974,0.000119214,3.0192e-5,8.9674e-5,5.0118e-5,8.5879e-5,0.000149185,8.1824e-5,8.2049e-5,0.005221792,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_tridiagonal,200000,ExaModels,200000,199996,999980,2199974,0.000114189,3.7639e-5,0.000160385,0.000151348,0.000307926,0.001021535,0.000364435,0.000364683,0.036117839,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_banded,20,ExaModels,40,29,167,258,5.5002e-5,0.000118813,6.6203e-5,0.000146677,0.000173776,9.1716e-5,0.000178404,0.000179229,0.004664346,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_banded,2000,ExaModels,4000,2999,18977,27978,6.8439e-5,0.000123731,6.6921e-5,0.000172557,0.000200088,0.000139954,0.00021922,0.000221636,0.006353025,AMDGPU-AMD Radeon VII,shin-compute-002
LV,broyden_banded,200000,ExaModels,400000,299999,1899977,2799978,0.000104878,0.000137495,0.000111902,0.000437497,0.000651409,0.001110108,0.000915913,0.000860279,0.052681796,AMDGPU-AMD Radeon VII,shin-compute-002
LV,trigo_tridiagonal,20,ExaModels,20,4,14,69,5.5199e-5,6.7254e-5,6.8301e-5,8.398e-5,0.000104693,8.3684e-5,0.000116263,0.000111238,0.004058182,AMDGPU-AMD Radeon VII,shin-compute-002
LV,trigo_tridiagonal,2000,ExaModels,2000,4,14,6009,6.451e-5,6.7637e-5,7.1442e-5,8.5895e-5,0.000105774,8.978e-5,0.00011591,0.000115247,0.004686266,AMDGPU-AMD Radeon VII,shin-compute-002
LV,trigo_tridiagonal,200000,ExaModels,200000,4,14,600009,0.000106578,6.6048e-5,0.000152123,8.4544e-5,0.000118926,0.000248953,0.000116178,0.000116647,0.008603663,AMDGPU-AMD Radeon VII,shin-compute-002
LV,augmented_lagrangian,20,ExaModels,20,18,54,106,5.5183e-5,2.6974e-5,6.8584e-5,4.0006e-5,6.1678e-5,9.1344e-5,6.8977e-5,6.8193e-5,0.003640152,AMDGPU-AMD Radeon VII,shin-compute-002
LV,augmented_lagrangian,2000,ExaModels,2000,1998,5994,10798,6.913e-5,2.8483e-5,6.9767e-5,4.1749e-5,7.6194e-5,0.000129838,7.5281e-5,7.5012e-5,0.004991433,AMDGPU-AMD Radeon VII,shin-compute-002
LV,augmented_lagrangian,200000,ExaModels,200000,199998,599994,1079998,7.2644e-5,3.4807e-5,0.000114497,7.056e-5,0.00026761,0.000686135,0.000175418,0.00017561,0.028997022,AMDGPU-AMD Radeon VII,shin-compute-002
LV,modified_brown,20,ExaModels,20,6,30,61,5.4469e-5,0.000104754,6.6761e-5,0.000130702,0.000148476,8.7195e-5,0.0001636,0.000159321,0.004418647,AMDGPU-AMD Radeon VII,shin-compute-002
LV,modified_brown,2000,ExaModels,2000,6,30,3031,6.7967e-5,0.00010354,6.6633e-5,0.000129719,0.000150576,9.0416e-5,0.000162777,0.000161638,0.005114444,AMDGPU-AMD Radeon VII,shin-compute-002
LV,modified_brown,200000,ExaModels,200000,6,30,300031,9.7681e-5,0.000103056,8.1809e-5,0.000130995,0.000150802,0.00013982,0.000158859,0.000159782,0.007161036,AMDGPU-AMD Radeon VII,shin-compute-002
LV,generalized_brown,20,ExaModels,20,18,54,58,5.4892e-5,2.7751e-5,6.7239e-5,4.0893e-5,5.7752e-5,8.5721e-5,6.8926e-5,6.72e-5,0.003739651,AMDGPU-AMD Radeon VII,shin-compute-002
LV,generalized_brown,2000,ExaModels,2000,1998,5994,5998,7.0706e-5,2.823e-5,8.8023e-5,4.2716e-5,8.9683e-5,0.000123078,7.4429e-5,7.5405e-5,0.005061932,AMDGPU-AMD Radeon VII,shin-compute-002
LV,generalized_brown,200000,ExaModels,200000,199998,599994,599998,0.000102201,3.2656e-5,0.000130176,7.273e-5,0.000226624,0.000405704,0.000177809,0.000178157,0.027063142,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs46,20,ExaModels,20,11,33,79,5.5499e-5,4.0988e-5,6.7169e-5,5.6914e-5,7.4708e-5,8.9416e-5,8.638e-5,8.662e-5,0.003972964,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs46,2000,ExaModels,2000,1331,3993,9319,6.9705e-5,4.1164e-5,6.8564e-5,5.8114e-5,8.0347e-5,9.9924e-5,9.2605e-5,9.1075e-5,0.005286122,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs46,200000,ExaModels,200000,133331,399993,933319,0.000104043,4.9733e-5,0.000110409,7.4959e-5,0.000133743,0.000398441,0.000161617,0.000137741,0.022815774,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs47,20,ExaModels,20,11,30,57,5.4531e-5,5.4485e-5,6.5676e-5,7.3673e-5,9.4976e-5,8.8249e-5,0.000103776,0.000105277,0.004144502,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs47,2000,ExaModels,2000,1496,3990,7482,6.552e-5,5.4688e-5,6.8185e-5,7.5756e-5,9.6347e-5,9.9938e-5,0.000112167,0.000111116,0.005560205,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs47,200000,ExaModels,200000,149996,399990,749982,7.1835e-5,5.6524e-5,0.000105157,8.1118e-5,0.000144657,0.000379433,0.000166173,0.000145806,0.023386026,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs48,20,ExaModels,20,12,48,54,5.4403e-5,4.0321e-5,6.6523e-5,5.61e-5,7.4165e-5,8.5974e-5,8.8484e-5,8.7197e-5,0.003992815,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs48,2000,ExaModels,2000,1332,5328,5994,7.1534e-5,4.0996e-5,6.9391e-5,5.7448e-5,7.4277e-5,9.0447e-5,9.9641e-5,9.2686e-5,0.005434896,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs48,200000,ExaModels,200000,133332,533328,599994,0.000100285,4.3481e-5,0.000110612,8.4388e-5,0.000108979,0.000278144,0.000206833,0.000167025,0.021743725,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs49,20,ExaModels,20,12,36,48,5.5359e-5,3.9718e-5,6.8161e-5,5.7264e-5,7.3084e-5,8.5782e-5,9.0007e-5,8.8693e-5,0.003985729,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs49,2000,ExaModels,2000,1332,3996,5328,6.9026e-5,4.0452e-5,6.9181e-5,6.7751e-5,7.4972e-5,8.8452e-5,9.8925e-5,9.4008e-5,0.00532314,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs49,200000,ExaModels,200000,133332,399996,533328,0.000102733,4.1935e-5,0.000110985,7.189e-5,9.5635e-5,0.000211591,0.000161306,0.000128486,0.022201529,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs50,20,ExaModels,20,11,33,51,5.5002e-5,5.6953e-5,6.7671e-5,7.2806e-5,8.924e-5,8.6838e-5,0.000104794,0.000104283,0.004293421,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs50,2000,ExaModels,2000,1496,4488,6486,6.5411e-5,5.7334e-5,6.8659e-5,7.3402e-5,8.8684e-5,9.3107e-5,0.000110248,0.000110355,0.005423311,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs50,200000,ExaModels,200000,149996,449988,649986,7.3703e-5,5.8287e-5,0.000103494,8.123e-5,0.000136424,0.000324122,0.000180243,0.000152285,0.022502583,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs51,20,ExaModels,20,11,26,39,5.4737e-5,5.7339e-5,6.8973e-5,7.5267e-5,0.000103828,8.9131e-5,0.000108049,0.00010517,0.004302586,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs51,2000,ExaModels,2000,1496,3491,4989,6.6217e-5,5.7455e-5,6.9106e-5,7.6035e-5,0.000102989,9.4592e-5,0.000110724,0.000112115,0.005731568,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs51,200000,ExaModels,200000,149996,349991,499989,9.7998e-5,6.014e-5,9.8991e-5,8.2546e-5,0.000107298,0.000228397,0.000157432,0.000146064,0.021891719,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs52,20,ExaModels,20,11,26,39,5.5845e-5,5.8246e-5,7.1503e-5,7.9284e-5,9.8666e-5,8.6822e-5,0.000113606,0.00011088,0.004379698,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs52,2000,ExaModels,2000,1496,3491,4989,6.9622e-5,5.6693e-5,7.2314e-5,7.8497e-5,0.000100765,9.1109e-5,0.000116122,0.000115875,0.006073063,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs52,200000,ExaModels,200000,149996,349991,499989,7.652e-5,5.9384e-5,0.000101019,8.4586e-5,0.000104052,0.000226002,0.000161298,0.00014973,0.0223506,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs53,20,ExaModels,20,11,26,39,5.491e-5,5.7972e-5,6.9505e-5,8.0719e-5,0.000108457,9.2999e-5,0.00011375,0.000112712,0.004516429,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs53,2000,ExaModels,2000,1496,3491,4989,6.8844e-5,5.8359e-5,6.9994e-5,7.882e-5,0.00010855,9.7606e-5,0.00011824,0.000116081,0.005993787,AMDGPU-AMD Radeon VII,shin-compute-002
LV,chained_hs53,200000,ExaModels,200000,149996,349991,499989,7.6953e-5,6.0082e-5,9.9053e-5,8.611e-5,0.000111571,0.000230487,0.000163882,0.000151558,0.02217363,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,bearing,"(5, 5)",ExaModels,49,28,28,360,0.000108932,6.8335e-5,0.000126767,9.1211e-5,0.000213882,0.000164629,0.000131076,0.000130095,0.005083332,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,bearing,"(35, 35)",ExaModels,1369,148,148,12960,0.000150487,7.0445e-5,0.000145958,9.0024e-5,0.000213847,0.000204513,0.000131151,0.000129757,0.006396671,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,bearing,"(320, 320)",ExaModels,103684,1288,1288,1030410,0.000211221,6.978e-5,0.000217964,9.04e-5,0.000218521,0.000477616,0.000130425,0.000131687,0.015953822,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,camshape,20,ExaModels,20,43,100,115,5.6026e-5,0.000323837,6.9133e-5,0.000335629,0.00035613,9.6623e-5,0.000386032,0.000383277,0.006439764,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,camshape,2000,ExaModels,2000,4003,10000,11995,6.796e-5,0.000329555,7.3247e-5,0.000342265,0.000353773,0.000113355,0.000389342,0.000393766,0.007843005,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,camshape,170000,ExaModels,170000,340003,850000,1019995,0.000100221,0.000331564,8.5415e-5,0.000343955,0.000356305,0.000471357,0.000494225,0.000521054,0.044749903,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,catmix,3,ExaModels,71,62,266,144,6.9364e-5,0.000116082,8.018e-5,0.000135158,0.000175838,0.000103279,0.000164891,0.000170255,0.005743562,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,catmix,200,ExaModels,4602,4002,17602,10191,8.1714e-5,0.000116708,8.374e-5,0.000134806,0.000172714,0.000117199,0.000181672,0.00018679,0.00748337,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,catmix,20000,ExaModels,460002,400002,1760002,1019991,0.000103233,0.000116591,8.9826e-5,0.000197152,0.00021756,0.000442065,0.000542661,0.000543775,0.061703139,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,chain,50,ExaModels,48,38,159,88,5.6107e-5,0.000125377,6.5458e-5,0.000144246,0.000162648,8.4247e-5,0.000177727,0.000176937,0.004841617,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,chain,5000,ExaModels,5000,3752,17491,9992,5.4625e-5,0.000124819,6.1371e-5,0.000145836,0.000163794,9.5359e-5,0.000193167,0.000193137,0.00639953,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,chain,500000,ExaModels,500000,375002,1749991,999992,9.5524e-5,0.000131796,6.7024e-5,0.000225021,0.000224842,0.000407675,0.000620848,0.000592104,0.054445583,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,channel,5,ExaModels,200,200,1521,120,5.6195e-5,0.00013315,2.5197e-5,0.000156514,0.000175568,8.0518e-5,0.000183401,0.000202583,0.005162428,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,channel,400,ExaModels,16000,16000,123181,9600,7.9851e-5,0.000133735,2.5401e-5,0.000177983,0.000181828,8.4837e-5,0.00023125,0.000319487,0.00949074,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,channel,42000,ExaModels,1680000,1680000,12935981,1008000,5.6027e-5,0.000528869,4.543e-5,0.001828262,0.000260451,0.000299536,0.004650217,0.004860108,0.392331511,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,dirichlet,5,ExaModels,10564,8331,62619,71172,5.6176e-5,0.000757494,6.4754e-5,0.000164321,0.000183365,0.000229719,0.00107534,0.000247934,0.016779162,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,dirichlet,20,ExaModels,33199,24261,197154,227097,5.5379e-5,0.000990224,6.5598e-5,0.000165441,0.000194399,0.000232474,0.001160942,0.000244073,0.036377887,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,dirichlet,100,ExaModels,153919,109221,914674,1058697,5.643e-5,0.001063932,6.4263e-5,0.000257435,0.000341241,0.000372408,0.001351921,0.000408677,0.16105922,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,elec,5,ExaModels,15,5,15,225,5.7322e-5,2.6727e-5,6.5684e-5,3.8568e-5,5.5061e-5,0.000105818,6.7689e-5,6.6136e-5,0.003941244,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,elec,50,ExaModels,150,50,150,25875,6.6131e-5,2.7151e-5,9.81e-5,3.9574e-5,8.0559e-5,0.000662487,6.7163e-5,6.6289e-5,0.004554887,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,elec,200,ExaModels,600,200,600,418500,7.0578e-5,2.6962e-5,0.00034769,3.9293e-5,9.3456e-5,0.004078144,6.7068e-5,6.5555e-5,0.006472004,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,gasoil,2,ExaModels,55,52,262,734,5.862e-5,0.000100529,7.4409e-5,0.000122475,0.000139171,0.00017839,0.000152799,0.000158916,0.004784535,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,gasoil,200,ExaModels,5203,5200,27190,11822,5.8462e-5,9.8429e-5,6.4587e-5,0.000126502,0.000146563,0.002982901,0.00016755,0.00101069,0.006838474,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,gasoil,18000,ExaModels,468003,468000,2447990,1008622,5.7911e-5,0.000116895,6.4951e-5,0.000263953,0.000203622,0.313689211,0.000776687,0.097701822,0.066001915,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,glider,2,ExaModels,16,15,63,252,5.3162e-5,0.000190115,6.6112e-5,0.000295628,0.001816785,0.000134051,0.000320231,0.000318432,0.006843679,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,glider,80,ExaModels,406,327,2247,10080,5.6492e-5,0.000196813,6.6017e-5,0.000278273,0.001845839,0.001374699,0.000302867,0.000456366,0.00813236,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,glider,8000,ExaModels,40006,32007,224007,1008000,5.6098e-5,0.000192089,6.7565e-5,0.000471716,0.006208718,0.133320048,0.000536687,0.02026763,0.020274252,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,marine,2,ExaModels,79,56,194,644,5.7122e-5,9.985e-5,6.9747e-5,0.000120929,0.000140049,0.000101098,0.000149214,0.00014739,0.005126886,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,marine,150,ExaModels,4815,4792,16326,11596,5.7493e-5,0.000100682,6.573e-5,0.000127294,0.000153008,0.000873125,0.000158708,0.000333666,0.006243107,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,marine,14000,ExaModels,448015,447992,1525976,1036496,5.8715e-5,0.000107487,6.8211e-5,0.000162438,0.000226407,0.072490293,0.000416434,0.020986598,0.059126134,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,methanol,2,ExaModels,65,60,312,993,6.1994e-5,0.000122361,7.066e-5,0.000144194,0.000195736,0.000203783,0.00017144,0.00017546,0.00554658,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,methanol,50,ExaModels,1505,1500,8088,12801,6.0278e-5,0.00012473,6.6015e-5,0.000145297,0.000205408,0.003366535,0.00018057,0.00044869,0.006807529,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,methanol,4000,ExaModels,120005,120000,647988,984501,5.7573e-5,0.000124855,6.6908e-5,0.000194354,0.000474231,0.271579443,0.000330808,0.021712684,0.024958397,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,minsurf,"(5, 5)",ExaModels,49,102,102,504,6.953e-5,9.5653e-5,8.3004e-5,0.000109808,0.000146623,0.000107942,0.000142069,0.000142212,0.004471748,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,minsurf,"(30, 30)",ExaModels,1024,1476,1476,13454,9.3115e-5,9.4705e-5,9.2654e-5,0.000111952,0.000144256,0.000190505,0.000142279,0.000146158,0.006248804,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,minsurf,"(280, 280)",ExaModels,79524,100816,100816,1105454,0.000115977,9.5079e-5,0.000161347,0.000111971,0.000222668,0.000669808,0.000153621,0.000154378,0.020635378,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,pinene,2,ExaModels,105,100,438,595,5.802e-5,0.000142681,6.7199e-5,0.000173341,0.000191313,0.000109971,0.000203735,0.000207872,0.005844611,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,pinene,100,ExaModels,5005,5000,22880,10885,5.7768e-5,0.000145289,6.5506e-5,0.000171932,0.000187511,0.001608578,0.000213894,0.000562251,0.006859147,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,pinene,10000,ExaModels,500005,500000,2289980,1050385,5.7064e-5,0.0001458,6.8373e-5,0.000248851,0.000224961,0.160368155,0.000715712,0.043376798,0.072074568,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,polygon,10,ExaModels,10,16,50,140,5.647e-5,6.8047e-5,6.4298e-5,8.8215e-5,0.000107874,9.9643e-5,0.000113821,0.000114225,0.004063973,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,polygon,100,ExaModels,100,1276,5000,12740,5.7438e-5,7.0289e-5,6.4886e-5,9.1355e-5,0.000126169,0.000436663,0.000122923,0.000155153,0.005134425,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,polygon,800,ExaModels,800,80201,320000,801990,6.7727e-5,7.6111e-5,6.7295e-5,0.000115567,0.000224126,0.00682239,0.000183431,0.001531216,0.016437273,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,robot,2,ExaModels,28,24,84,134,5.5609e-5,0.000480562,6.4275e-5,0.000410296,0.000427321,0.000110919,0.0004426,0.000445564,0.006435548,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,robot,150,ExaModels,1360,912,5412,10050,5.45e-5,0.000514359,6.4965e-5,0.000416581,0.000427844,0.002100067,0.000455069,0.000948857,0.007307944,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,6.5897e-5,0.000514202,6.6434e-5,0.000410603,0.000432656,0.218433865,0.000535657,0.058375367,0.021727863,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,rocket,2,ExaModels,13,10,42,118,5.8577e-5,0.000107884,6.5088e-5,0.000129674,0.000144416,0.000100928,0.000159377,0.00015776,0.004681377,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,rocket,200,ExaModels,805,604,3804,11800,5.8408e-5,0.000109692,6.4454e-5,0.000125155,0.000145699,0.001837103,0.000167524,0.000491919,0.005861493,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,5.6115e-5,0.000108824,6.6133e-5,0.000128942,0.000346972,0.149108026,0.000217033,0.030932797,0.014714062,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,steering,5,ExaModels,31,28,108,120,5.5991e-5,0.000111098,6.6104e-5,0.000131956,0.00014972,0.000111319,0.000162765,0.000171341,0.004621793,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,steering,400,ExaModels,2006,1608,8008,9600,5.5737e-5,0.00010797,6.3139e-5,0.000128679,0.000144999,0.00282407,0.000171697,0.000991852,0.005546458,AMDGPU-AMD Radeon VII,shin-compute-002
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,5.616e-5,0.000111679,6.7634e-5,0.000139911,0.000171666,0.312209874,0.000311811,0.110428217,0.026935064,AMDGPU-AMD Radeon VII,shin-compute-002
